[MCMC_objectives]
report.type: MCMC_objectives
Original covariance matrix:
1.16837e-09 -2.13186 8.24457e-06 6.38904e-06
-2.13186 4.28776e+09 -12428.3 -11631.5
8.24457e-06 -12428.3 0.131091 0.0662034
6.38904e-06 -11631.5 0.0662034 0.0890384
Proposal distribution covariance matrix:
1e-10 -0.589329 2.412e-06 1.86915e-06
-0.623688 4.28776e+09 -12428.3 -11631.5
2.412e-06 -12428.3 0.131091 0.0662034
1.86915e-06 -11631.5 0.0662034 0.0890384
Cholesky decomposition matrix:
1e-05 0 0 0
-62368.9 19947.2 0 0
0.2412 0.131102 0.236063 0
0.186915 0.00131524 0.0887348 0.215001
MCMC objective function values:
iteration score penalty prior likelihood acceptance_rate acceptance_rate_since_adapt stepsize
441000 284.509 0 0 284.509 0.377288 0.374865 0.568309
442000 279.721 0 0 333.556 0.377382 0.374994 0.568309
443000 283.188 0 0 283.188 0.377273 0.37486 0.568309
444000 280.035 0 0 287.387 0.37718 0.374747 0.568309
445000 282.836 0 0 312.693 0.377047 0.374583 0.568309
446000 279.557 0 0 285.383 0.377043 0.374584 0.568309
447000 280.707 0 0 281.127 0.376964 0.37449 0.568309
448000 280.871 0 0 280.871 0.376908 0.374425 0.568309
449000 279.905 0 0 281.433 0.376722 0.374192 0.568309
450000 280.283 0 0 281.222 0.376724 0.374203 0.568309
451000 282.275 0 0 282.275 0.376703 0.374182 0.568309
452000 281.457 0 0 282.505 0.37671 0.374199 0.568309
453000 279.991 0 0 279.991 0.376715 0.374212 0.568309
454000 282.753 0 0 283.03 0.376681 0.374175 0.568309
455000 280.024 0 0 280.024 0.376864 0.374417 0.568309
456000 281.015 0 0 284.046 0.376866 0.374427 0.568309
457000 286.146 0 0 286.146 0.377077 0.374703 0.568309
458000 279.754 0 0 279.754 0.377096 0.374735 0.568309
459000 283.704 0 0 284.061 0.377312 0.375017 0.568309
460000 280.247 0 0 280.247 0.377461 0.375214 0.568309
461000 283.206 0 0 283.687 0.377544 0.375327 0.568309
462000 283.752 0 0 292.151 0.377816 0.37568 0.568309
463000 282.763 0 0 284.397 0.377968 0.375879 0.568309
464000 284.053 0 0 284.053 0.378194 0.376173 0.568309
465000 279.711 0 0 279.711 0.378359 0.376389 0.568309
466000 282.057 0 0 288.496 0.378464 0.376527 0.568309
467000 283.236 0 0 283.236 0.378597 0.376703 0.568309
468000 283.818 0 0 287.3 0.378594 0.376704 0.568309
469000 280.853 0 0 281.597 0.378652 0.376783 0.568309
470000 280.576 0 0 325.854 0.378798 0.376973 0.568309
471000 283.356 0 0 283.356 0.378854 0.377049 0.568309
472000 282.226 0 0 282.226 0.379119 0.37739 0.568309
473000 279.847 0 0 279.847 0.379178 0.377469 0.568309
474000 280.286 0 0 280.554 0.379051 0.377313 0.568309
475000 280.874 0 0 317.364 0.378844 0.377056 0.568309
476000 281.403 0 0 316.197 0.3785 0.376625 0.568309
477000 282.449 0 0 282.449 0.378375 0.376472 0.568309
478000 282.55 0 0 282.55 0.378226 0.376288 0.568309
479000 282.196 0 0 286.841 0.378491 0.376628 0.568309
480000 282.569 0 0 282.569 0.378565 0.376726 0.568309
481000 283.292 0 0 285.797 0.378509 0.376661 0.568309
482000 280.092 0 0 280.092 0.378676 0.376877 0.568309
483000 279.595 0 0 281.264 0.378756 0.376982 0.568309
484000 280.77 0 0 280.77 0.378738 0.376964 0.568309
485000 280.313 0 0 280.313 0.378627 0.376829 0.568309
486000 280.214 0 0 316.013 0.37858 0.376775 0.568309
487000 279.679 0 0 279.871 0.378485 0.376659 0.568309
488000 279.84 0 0 279.84 0.378412 0.376572 0.568309
489000 280.329 0 0 283.699 0.378294 0.376429 0.568309
490000 279.898 0 0 293.514 0.378163 0.376269 0.568309
491000 280.56 0 0 282.003 0.377912 0.375959 0.568309
492000 281.49 0 0 308.827 0.37775 0.37576 0.568309
493000 280.291 0 0 286.65 0.37772 0.375728 0.568309
494000 281.122 0 0 286.116 0.377506 0.375464 0.568309
495000 280.956 0 0 284.332 0.377283 0.37519 0.568309
496000 282.05 0 0 282.05 0.377131 0.375005 0.568309
497000 280.387 0 0 282.729 0.376984 0.374826 0.568309
498000 279.704 0 0 283.767 0.377112 0.374992 0.568309
499000 281.956 0 0 283.749 0.376992 0.374847 0.568309
500000 282.289 0 0 296.965 0.376766 0.37457 0.568309
501000 279.356 0 0 282.498 0.376603 0.374372 0.568309
502000 282.198 0 0 282.716 0.376739 0.374547 0.568309
503000 279.526 0 0 317.304 0.37671 0.374516 0.568309
504000 280.785 0 0 286.225 0.376558 0.374332 0.568309
505000 280.529 0 0 280.529 0.376376 0.374111 0.568309
506000 281.566 0 0 281.566 0.376338 0.374069 0.568309
507000 281.186 0 0 282.988 0.376465 0.374233 0.568309
508000 281.313 0 0 281.969 0.376628 0.374441 0.568309
509000 279.778 0 0 280.822 0.37658 0.374386 0.568309
510000 282.924 0 0 282.924 0.37668 0.374517 0.568309
511000 281.995 0 0 282.648 0.376798 0.374669 0.568309
512000 279.799 0 0 464.627 0.376746 0.374609 0.568309
