SPM (Spatial Population Model)
Call: ..\..\Build\windows\spm -p -q -g 0 -o profile.dat 
Date: Wed Apr 22 15:16:31 2020
v2.0.2-2020-04-21 (rev. 2020-04-21 11:34:49 UTC). Copyright (c) 2008-2020, NIWA
User name: alist
Machine name: HP1040 (Windows_NT, PID=6968)

[mature-2002]
report.type: observation
label: mature-2002
type: proportions_by_category
year: 2002
time_step: one
min_age: 1
max_age: 30
age_plus_group: true
area age observed expected residual errorvalue processerror totalerror score
r1-c7 immature+mature 3 0 0.0113704 -0.0113704 263 50 42.0128 0
r1-c7 immature+mature 4 0.00436 0.0166671 -0.0123071 263 50 42.0128 0.669649
r1-c7 immature+mature 5 0.02169 0.0241995 -0.0025095 263 50 42.0128 3.35624
r1-c7 immature+mature 6 0.16271 0.0322826 0.130427 263 50 42.0128 31.6654
r1-c7 immature+mature 7 0.16031 0.0443994 0.115911 263 50 42.0128 28.9725
r1-c7 immature+mature 8 0.13647 0.0592393 0.0772307 263 50 42.0128 22.2895
r1-c7 immature+mature 9 0.11317 0.0754527 0.0377173 263 50 42.0128 16.6614
r1-c7 immature+mature 10 0.16313 0.0901887 0.0729413 263 50 42.0128 24.72
r1-c7 immature+mature 11 0.05048 0.0995695 -0.0490895 263 50 42.0128 5.69995
r1-c7 immature+mature 12 0.05704 0.100559 -0.0435192 263 50 42.0128 6.59306
r1-c7 immature+mature 13 0.03969 0.0929935 -0.0533035 263 50 42.0128 4.36981
r1-c7 immature+mature 14 0.02614 0.0796478 -0.0535078 263 50 42.0128 2.82321
r1-c7 immature+mature 15 0.00978 0.0643018 -0.0545218 263 50 42.0128 1.00732
r1-c7 immature+mature 16 0.02696 0.0498498 -0.0228898 263 50 42.0128 3.45818
r1-c7 immature+mature 17 0.00747 0.037705 -0.030235 263 50 42.0128 0.918334
r1-c7 immature+mature 18 0.00437 0.0281483 -0.0237783 263 50 42.0128 0.575026
r1-c7 immature+mature 19 0.00335 0.0208901 -0.0175401 263 50 42.0128 0.478493
r1-c7 immature+mature 20 0.00325 0.0154716 -0.0122216 263 50 42.0128 0.504792
r1-c7 immature+mature 21 0.00136 0.0114585 -0.0100985 263 50 42.0128 0.224981
r1-c7 immature+mature 22 0.00158 0.00849881 -0.00691881 263 50 42.0128 0.281686
r1-c7 immature+mature 23 0.0012 0.0063229 -0.0051229 263 50 42.0128 0.228222
r1-c7 immature+mature 24 0.00072 0.00472733 -0.00400733 263 50 42.0128 0.145248
r1-c7 immature+mature 25 0.0017 0.00355915 -0.00185915 263 50 42.0128 0.365523
r1-c7 immature+mature 26 0.00066 0.00270387 -0.00204387 263 50 42.0128 0.148579
r1-c7 immature+mature 27 0.00041 0.00207641 -0.00166641 263 50 42.0128 0.0967016
r1-c7 immature+mature 28 0.00023 0.00161409 -0.00138409 263 50 42.0128 0.0566217
r1-c7 immature+mature 29 0.00011 0.00127117 -0.00116117 263 50 42.0128 0.0281647
r1-c7 immature+mature 30 0.00125 0.00565663 -0.00440663 263 50 42.0128 0.243666
r2-c5 immature+mature 1 0 0.00147905 -0.00147905 231 50 41.1032 0
r2-c5 immature+mature 2 0 0.00771647 -0.00771647 231 50 41.1032 0
r2-c5 immature+mature 3 0 0.0114047 -0.0114047 231 50 41.1032 0
r2-c5 immature+mature 4 0 0.0167155 -0.0167155 231 50 41.1032 0
r2-c5 immature+mature 5 0.00148 0.0242656 -0.0227856 231 50 41.1032 0.194062
r2-c5 immature+mature 6 0.0326 0.0324159 0.000184149 231 50 41.1032 4.77348
r2-c5 immature+mature 7 0.02664 0.0445383 -0.0178983 231 50 41.1032 3.44997
r2-c5 immature+mature 8 0.02515 0.0593944 -0.0342444 231 50 41.1032 2.93347
r2-c5 immature+mature 9 0.05913 0.0755945 -0.0164645 231 50 41.1032 7.40132
r2-c5 immature+mature 10 0.08135 0.0902579 -0.00890793 231 50 41.1032 10.2818
r2-c5 immature+mature 11 0.0498 0.0994972 -0.0496972 231 50 41.1032 5.46047
r2-c5 immature+mature 12 0.07384 0.100311 -0.0264709 231 50 41.1032 8.81504
r2-c5 immature+mature 13 0.08902 0.0926052 -0.00358524 231 50 41.1032 11.384
r2-c5 immature+mature 14 0.09285 0.0792094 0.0136406 231 50 41.1032 12.5825
r2-c5 immature+mature 15 0.09497 0.063903 0.031067 231 50 41.1032 13.7702
r2-c5 immature+mature 16 0.06963 0.049543 0.020087 231 50 41.1032 10.2213
r2-c5 immature+mature 17 0.07588 0.0375031 0.0383769 231 50 41.1032 12.1835
r2-c5 immature+mature 18 0.03314 0.0280404 0.00509965 231 50 41.1032 5.06104
r2-c5 immature+mature 19 0.04874 0.0208562 0.0278838 231 50 41.1032 8.44951
r2-c5 immature+mature 20 0.01896 0.0154915 0.00346845 231 50 41.1032 3.17095
r2-c5 immature+mature 21 0.02698 0.0115148 0.0154652 231 50 41.1032 5.00036
r2-c5 immature+mature 22 0.01812 0.00857784 0.00954216 231 50 41.1032 3.45846
r2-c5 immature+mature 23 0.01227 0.0064144 0.0058556 231 50 41.1032 2.42588
r2-c5 immature+mature 24 0.01453 0.00482392 0.00970608 231 50 41.1032 3.07279
r2-c5 immature+mature 25 0.00822 0.00365576 0.00456424 231 50 41.1032 1.78215
r2-c5 immature+mature 26 0.01525 0.00279718 0.0124528 231 50 41.1032 3.57628
r2-c5 immature+mature 27 0.005 0.00216436 0.00283564 231 50 41.1032 1.17402
r2-c5 immature+mature 28 0.00656 0.00169557 0.00486443 231 50 41.1032 1.6177
r2-c5 immature+mature 29 0.00588 0.00134571 0.00453429 231 50 41.1032 1.50141
r2-c5 immature+mature 30 0.01339 0.0062681 0.0071219 231 50 41.1032 2.67387
r3-c4 immature+mature 1 0 0.00174188 -0.00174188 29 50 18.3544 0
r3-c4 immature+mature 2 0 0.00553632 -0.00553632 29 50 18.3544 0
r3-c4 immature+mature 3 0 0.00813345 -0.00813345 29 50 18.3544 0
r3-c4 immature+mature 4 0 0.011943 -0.011943 29 50 18.3544 0
r3-c4 immature+mature 5 0 0.0173914 -0.0173914 29 50 18.3544 0
r3-c4 immature+mature 6 0.0550054 0.0240201 0.0309853 29 50 18.3544 3.76872
r3-c4 immature+mature 7 0.00895318 0.033222 -0.0242689 29 50 18.3544 0.485224
r3-c4 immature+mature 8 0 0.045113 -0.045113 29 50 18.3544 0
r3-c4 immature+mature 9 0 0.0589962 -0.0589962 29 50 18.3544 0
r3-c4 immature+mature 10 0.0639688 0.0730885 -0.00911971 29 50 18.3544 3.15462
r3-c4 immature+mature 11 0.0460522 0.0844285 -0.0383763 29 50 18.3544 2.03192
r3-c4 immature+mature 12 0.0703596 0.0898952 -0.0195357 29 50 18.3544 3.2602
r3-c4 immature+mature 13 0.107295 0.0880029 0.0192924 29 50 18.3544 5.45131
r3-c4 immature+mature 14 0.0709006 0.0798608 -0.00896021 29 50 18.3544 3.44409
r3-c4 immature+mature 15 0.0739837 0.068293 0.00569071 29 50 18.3544 3.83446
r3-c4 immature+mature 16 0.0290851 0.0561241 -0.027039 29 50 18.3544 1.41854
r3-c4 immature+mature 17 0.0659391 0.0451378 0.0208013 29 50 18.3544 3.85204
r3-c4 immature+mature 18 0.0502889 0.0360227 0.0142662 29 50 18.3544 3.03717
r3-c4 immature+mature 19 0.0880413 0.0287817 0.0592596 29 50 18.3544 6.10286
r3-c4 immature+mature 20 0.0695326 0.0231328 0.0463998 29 50 18.3544 4.94701
r3-c4 immature+mature 21 0.0385487 0.0187427 0.0198061 29 50 18.3544 2.71964
r3-c4 immature+mature 22 0.0166303 0.0153198 0.00131048 29 50 18.3544 1.16643
r3-c4 immature+mature 23 0.00991282 0.0126341 -0.00272124 29 50 18.3544 0.715396
r3-c4 immature+mature 24 0.0143333 0.01051 0.00382328 29 50 18.3544 1.09729
r3-c4 immature+mature 25 0.0161198 0.00881496 0.00730485 29 50 18.3544 1.29238
r3-c4 immature+mature 26 0.00358331 0.0074491 -0.00386578 29 50 18.3544 0.287735
r3-c4 immature+mature 27 0.0214999 0.0063372 0.0151627 29 50 18.3544 1.87802
r3-c4 immature+mature 28 0.0119444 0.00542277 0.00652161 29 50 18.3544 1.05307
r3-c4 immature+mature 29 0.00522694 0.00466333 0.000563617 29 50 18.3544 0.466856
r3-c4 immature+mature 30 0.0627948 0.0312408 0.031554 29 50 18.3544 4.06659
r3-c5 immature+mature 1 0 0.00229827 -0.00229827 662 50 46.4888 0
r3-c5 immature+mature 2 0 0.0075897 -0.0075897 662 50 46.4888 0
r3-c5 immature+mature 3 0 0.0111276 -0.0111276 662 50 46.4888 0
r3-c5 immature+mature 4 0.00118 0.0162807 -0.0151007 662 50 46.4888 0.196635
r3-c5 immature+mature 5 0.00259 0.023567 -0.020977 662 50 46.4888 0.393046
r3-c5 immature+mature 6 0.01836 0.0324344 -0.0140744 662 50 46.4888 2.87159
r3-c5 immature+mature 7 0.01408 0.0441954 -0.0301154 662 50 46.4888 1.93721
r3-c5 immature+mature 8 0.01897 0.05863 -0.03966 662 50 46.4888 2.45617
r3-c5 immature+mature 9 0.02884 0.0740145 -0.0451745 662 50 46.4888 3.66968
r3-c5 immature+mature 10 0.05273 0.0871678 -0.0344378 662 50 46.4888 7.1288
r3-c5 immature+mature 11 0.04494 0.0941885 -0.0492485 662 50 46.4888 5.71268
r3-c5 immature+mature 12 0.06682 0.0926708 -0.0258508 662 50 46.4888 9.31613
r3-c5 immature+mature 13 0.0752 0.0835591 -0.00835907 662 50 46.4888 11.1258
r3-c5 immature+mature 14 0.09536 0.0703729 0.0249871 662 50 46.4888 15.616
r3-c5 immature+mature 15 0.08092 0.0567212 0.0241988 662 50 46.4888 13.6209
r3-c5 immature+mature 16 0.08287 0.0447391 0.0381309 662 50 46.4888 14.9278
r3-c5 immature+mature 17 0.08853 0.0351078 0.0534222 662 50 46.4888 17.1384
r3-c5 immature+mature 18 0.04508 0.0276921 0.0173879 662 50 46.4888 8.29976
r3-c5 immature+mature 19 0.05977 0.0220685 0.0377015 662 50 46.4888 12.1174
r3-c5 immature+mature 20 0.03096 0.0177977 0.0131623 662 50 46.4888 6.04136
r3-c5 immature+mature 21 0.03166 0.0145221 0.0171379 662 50 46.4888 6.494
r3-c5 immature+mature 22 0.02926 0.0119773 0.0172827 662 50 46.4888 6.21012
r3-c5 immature+mature 23 0.02398 0.00997449 0.0140055 662 50 46.4888 5.18938
r3-c5 immature+mature 24 0.01926 0.0083785 0.0108815 662 50 46.4888 4.24113
r3-c5 immature+mature 25 0.01616 0.00709168 0.00906832 662 50 46.4888 3.63376
r3-c5 immature+mature 26 0.01779 0.00604241 0.0117476 662 50 46.4888 4.16217
r3-c5 immature+mature 27 0.01158 0.00517766 0.00640234 662 50 46.4888 2.7148
r3-c5 immature+mature 28 0.01228 0.0044579 0.0078221 662 50 46.4888 2.97433
r3-c5 immature+mature 29 0.00719 0.00385339 0.00333661 662 50 46.4888 1.74474
r3-c5 immature+mature 30 0.0216 0.0263015 -0.00470145 662 50 46.4888 3.65502
r3-c6 immature+mature 1 0 0.00251283 -0.00251283 611 50 46.2179 0
r3-c6 immature+mature 2 0 0.00560277 -0.00560277 611 50 46.2179 0
r3-c6 immature+mature 3 0 0.00820354 -0.00820354 611 50 46.2179 0
r3-c6 immature+mature 4 0.00222 0.0120025 -0.00978247 611 50 46.2179 0.402808
r3-c6 immature+mature 5 0.00427 0.0173741 -0.0131041 611 50 46.2179 0.715213
r3-c6 immature+mature 6 0.01428 0.0254318 -0.0111518 611 50 46.2179 2.31982
r3-c6 immature+mature 7 0.00572 0.0348018 -0.0290818 611 50 46.2179 0.786347
r3-c6 immature+mature 8 0.00472 0.0467734 -0.0420534 611 50 46.2179 0.577654
r3-c6 immature+mature 9 0.01112 0.0601688 -0.0490488 611 50 46.2179 1.3243
r3-c6 immature+mature 10 0.02837 0.0725446 -0.0441746 611 50 46.2179 3.60095
r3-c6 immature+mature 11 0.02852 0.0806294 -0.0521094 611 50 46.2179 3.48408
r3-c6 immature+mature 12 0.05465 0.0820152 -0.0273652 611 50 46.2179 7.54621
r3-c6 immature+mature 13 0.06027 0.0768843 -0.0166143 611 50 46.2179 8.67525
r3-c6 immature+mature 14 0.07921 0.0677319 0.0114781 611 50 46.2179 12.5363
r3-c6 immature+mature 15 0.07248 0.0574683 0.0150117 611 50 46.2179 11.817
r3-c6 immature+mature 16 0.06945 0.0480008 0.0214492 611 50 46.2179 11.8082
r3-c6 immature+mature 17 0.09087 0.0400779 0.0507921 611 50 46.2179 16.9939
r3-c6 immature+mature 18 0.05904 0.0337314 0.0253086 611 50 46.2179 10.7102
r3-c6 immature+mature 19 0.07272 0.0287004 0.0440196 611 50 46.2179 14.1973
r3-c6 immature+mature 20 0.03908 0.024673 0.014407 611 50 46.2179 7.20853
r3-c6 immature+mature 21 0.0473 0.021386 0.025914 611 50 46.2179 9.27717
r3-c6 immature+mature 22 0.04207 0.0186463 0.0234237 611 50 46.2179 8.38519
r3-c6 immature+mature 23 0.03408 0.0163212 0.0177588 611 50 46.2179 6.82087
r3-c6 immature+mature 24 0.0315 0.0143208 0.0171792 611 50 46.2179 6.43579
r3-c6 immature+mature 25 0.02407 0.0125832 0.0114868 611 50 46.2179 4.919
r3-c6 immature+mature 26 0.02627 0.0110647 0.0152053 611 50 46.2179 5.5732
r3-c6 immature+mature 27 0.01772 0.00973233 0.00798767 611 50 46.2179 3.72822
r3-c6 immature+mature 28 0.02066 0.00856079 0.0120992 611 50 46.2179 4.52725
r3-c6 immature+mature 29 0.01362 0.00752951 0.00609049 611 50 46.2179 2.96901
r3-c6 immature+mature 30 0.04169 0.0545265 -0.0128365 611 50 46.2179 6.23194
r4-c3 immature+mature 1 0 0.00508323 -0.00508323 111 50 34.472 0
r4-c3 immature+mature 2 0 0.00191956 -0.00191956 111 50 34.472 0
r4-c3 immature+mature 3 0 0.00279461 -0.00279461 111 50 34.472 0
r4-c3 immature+mature 4 0 0.0040961 -0.0040961 111 50 34.472 0
r4-c3 immature+mature 5 0.0039 0.00594711 -0.00204711 111 50 34.472 0.625361
r4-c3 immature+mature 6 0.08528 0.0106703 0.0746097 111 50 34.472 15.0641
r4-c3 immature+mature 7 0.07467 0.0152461 0.0594239 111 50 34.472 12.0518
r4-c3 immature+mature 8 0.09757 0.0217526 0.0758174 111 50 34.472 15.1417
r4-c3 immature+mature 9 0.02609 0.0301983 -0.00410827 111 50 34.472 3.10858
r4-c3 immature+mature 10 0.07969 0.0399584 0.0397316 111 50 34.472 10.3287
r4-c3 immature+mature 11 0.05385 0.0495719 0.00427811 111 50 34.472 6.14172
r4-c3 immature+mature 12 0.03904 0.0571029 -0.0180629 111 50 34.472 4.03509
r4-c3 immature+mature 13 0.04694 0.0611553 -0.0142153 111 50 34.472 4.89267
r4-c3 immature+mature 14 0.06552 0.0616003 0.00391974 111 50 34.472 7.23951
r4-c3 immature+mature 15 0.04078 0.0593637 -0.0185837 111 50 34.472 4.19063
r4-c3 immature+mature 16 0.06129 0.0556672 0.00562284 111 50 34.472 6.90222
r4-c3 immature+mature 17 0.05596 0.0514631 0.00449694 111 50 34.472 6.35198
r4-c3 immature+mature 18 0.04142 0.0472826 -0.00586263 111 50 34.472 4.59242
r4-c3 immature+mature 19 0.03275 0.04333 -0.01058 111 50 34.472 3.60345
r4-c3 immature+mature 20 0.02172 0.0396337 -0.0179137 111 50 34.472 2.33225
r4-c3 immature+mature 21 0.03072 0.0361623 -0.00544235 111 50 34.472 3.54158
r4-c3 immature+mature 22 0.01869 0.0328843 -0.0141943 111 50 34.472 2.09389
r4-c3 immature+mature 23 0.01928 0.0297852 -0.0105052 111 50 34.472 2.23262
r4-c3 immature+mature 24 0.01954 0.0268659 -0.00732593 111 50 34.472 2.33524
r4-c3 immature+mature 25 0.01171 0.0241344 -0.0124244 111 50 34.472 1.38348
r4-c3 immature+mature 26 0.01649 0.0215992 -0.00510916 111 50 34.472 2.0639
r4-c3 immature+mature 27 0.01159 0.0192657 -0.00767567 111 50 34.472 1.45834
r4-c3 immature+mature 28 0.00886 0.0171346 -0.00827459 111 50 34.472 1.13297
r4-c3 immature+mature 29 0.00675 0.0152019 -0.00845192 111 50 34.472 0.879949
r4-c3 immature+mature 30 0.02143 0.11313 -0.0916997 111 50 34.472 1.52273
r4-c4 immature+mature 1 0 0.00511791 -0.00511791 211 50 40.4215 0
r4-c4 immature+mature 2 0 0.00318731 -0.00318731 211 50 40.4215 0
r4-c4 immature+mature 3 0 0.00463682 -0.00463682 211 50 40.4215 0
r4-c4 immature+mature 4 0 0.00678394 -0.00678394 211 50 40.4215 0
r4-c4 immature+mature 5 0.00139 0.00982003 -0.00843003 211 50 40.4215 0.229862
r4-c4 immature+mature 6 0.03159 0.0163295 0.0152605 211 50 40.4215 5.3947
r4-c4 immature+mature 7 0.08913 0.0229648 0.0661652 211 50 40.4215 16.1938
r4-c4 immature+mature 8 0.04161 0.0319132 0.0096968 211 50 40.4215 6.21433
r4-c4 immature+mature 9 0.03275 0.0427373 -0.00998734 211 50 40.4215 4.34215
r4-c4 immature+mature 10 0.09546 0.0539678 0.0414922 211 50 40.4215 14.2321
r4-c4 immature+mature 11 0.04394 0.0631766 -0.0192366 211 50 40.4215 5.40207
r4-c4 immature+mature 12 0.03736 0.0680258 -0.0306658 211 50 40.4215 4.35091
r4-c4 immature+mature 13 0.05206 0.0678009 -0.0157409 211 50 40.4215 6.45471
r4-c4 immature+mature 14 0.06332 0.0637232 -0.000403184 211 50 40.4215 8.31397
r4-c4 immature+mature 15 0.0499 0.0577959 -0.00789592 211 50 40.4215 6.45915
r4-c4 immature+mature 16 0.05417 0.0516028 0.00256717 211 50 40.4215 7.36552
r4-c4 immature+mature 17 0.05809 0.0459496 0.0121404 211 50 40.4215 8.26985
r4-c4 immature+mature 18 0.04847 0.0410629 0.00740706 211 50 40.4215 6.91098
r4-c4 immature+mature 19 0.04879 0.0368795 0.0119105 211 50 40.4215 7.17595
r4-c4 immature+mature 20 0.03896 0.0332449 0.00571511 211 50 40.4215 5.69911
r4-c4 immature+mature 21 0.03351 0.0300134 0.00349661 211 50 40.4215 4.93681
r4-c4 immature+mature 22 0.02955 0.0270819 0.00246805 211 50 40.4215 4.40459
r4-c4 immature+mature 23 0.02398 0.0243898 -0.000409813 211 50 40.4215 3.58694
r4-c4 immature+mature 24 0.01931 0.0219059 -0.00259593 211 50 40.4215 2.90595
r4-c4 immature+mature 25 0.01958 0.019616 -3.60394e-05 211 50 40.4215 3.03803
r4-c4 immature+mature 26 0.02004 0.0175133 0.00252671 211 50 40.4215 3.20829
r4-c4 immature+mature 27 0.01162 0.0155928 -0.00397276 211 50 40.4215 1.83293
r4-c4 immature+mature 28 0.01733 0.0138487 0.0034813 211 50 40.4215 2.90215
r4-c4 immature+mature 29 0.01504 0.0122736 0.0027664 211 50 40.4215 2.56355
r4-c4 immature+mature 30 0.02307 0.0910437 -0.0679737 211 50 40.4215 2.20767
r4-c5 immature+mature 1 0 0.00321999 -0.00321999 155 50 37.8049 0
r4-c5 immature+mature 2 0 0.00210153 -0.00210153 155 50 37.8049 0
r4-c5 immature+mature 3 0 0.0030592 -0.0030592 155 50 37.8049 0
r4-c5 immature+mature 4 0 0.00448252 -0.00448252 155 50 37.8049 0
r4-c5 immature+mature 5 0 0.00650482 -0.00650482 155 50 37.8049 0
r4-c5 immature+mature 6 0.00581 0.0114515 -0.00564149 155 50 37.8049 0.890929
r4-c5 immature+mature 7 0 0.0164498 -0.0164498 155 50 37.8049 0
r4-c5 immature+mature 8 0 0.0233983 -0.0233983 155 50 37.8049 0
r4-c5 immature+mature 9 0.00082 0.0323073 -0.0314873 155 50 37.8049 0.0892913
r4-c5 immature+mature 10 0.00301 0.0424217 -0.0394117 155 50 37.8049 0.304014
r4-c5 immature+mature 11 0.00041 0.0520998 -0.0516898 155 50 37.8049 0.0370455
r4-c5 immature+mature 12 0.0185 0.0592891 -0.0407891 155 50 37.8049 1.88007
r4-c5 immature+mature 13 0.03203 0.0626576 -0.0306276 155 50 37.8049 3.45716
r4-c5 immature+mature 14 0.04169 0.0622948 -0.0206048 155 50 37.8049 4.7146
r4-c5 immature+mature 15 0.06482 0.0593439 0.00547609 155 50 37.8049 8.06803
r4-c5 immature+mature 16 0.05612 0.0551319 0.000988085 155 50 37.8049 6.95672
r4-c5 immature+mature 17 0.08294 0.050612 0.032328 155 50 37.8049 11.3197
r4-c5 immature+mature 18 0.08205 0.0462691 0.0357809 155 50 37.8049 11.4542
r4-c5 immature+mature 19 0.0842 0.0422567 0.0419433 155 50 37.8049 12.0981
r4-c5 immature+mature 20 0.06013 0.0385648 0.0215652 155 50 37.8049 8.35973
r4-c5 immature+mature 21 0.08258 0.0351361 0.0474439 155 50 37.8049 12.4009
r4-c5 immature+mature 22 0.0669 0.0319221 0.0349779 155 50 37.8049 9.9448
r4-c5 immature+mature 23 0.0495 0.0288979 0.0206021 155 50 37.8049 7.20975
r4-c5 immature+mature 24 0.05847 0.0260574 0.0324126 155 50 37.8049 8.95838
r4-c5 immature+mature 25 0.02146 0.023404 -0.00194403 155 50 37.8049 2.97846
r4-c5 immature+mature 26 0.02621 0.0209438 0.0052662 155 50 37.8049 3.82677
r4-c5 immature+mature 27 0.02782 0.0186805 0.00913947 155 50 37.8049 4.2089
r4-c5 immature+mature 28 0.03397 0.0166141 0.0173559 155 50 37.8049 5.40694
r4-c5 immature+mature 29 0.03369 0.0147404 0.0189496 155 50 37.8049 5.50974
r4-c5 immature+mature 30 0.06107 0.109687 -0.0486172 155 50 37.8049 6.09877
r4-c6 immature+mature 1 0 0.00392578 -0.00392578 366 50 43.9904 0
r4-c6 immature+mature 2 0 0.00244868 -0.00244868 366 50 43.9904 0
r4-c6 immature+mature 3 0 0.00355762 -0.00355762 366 50 43.9904 0
r4-c6 immature+mature 4 0 0.00520497 -0.00520497 366 50 43.9904 0
r4-c6 immature+mature 5 0 0.0075344 -0.0075344 366 50 43.9904 0
r4-c6 immature+mature 6 0 0.0133254 -0.0133254 366 50 43.9904 0
r4-c6 immature+mature 7 0 0.0193665 -0.0193665 366 50 43.9904 0
r4-c6 immature+mature 8 0.00043 0.0274658 -0.0270358 366 50 43.9904 0.0573721
r4-c6 immature+mature 9 0.00041 0.0375538 -0.0371438 366 50 43.9904 0.0490485
r4-c6 immature+mature 10 0.00176 0.0484687 -0.0467087 366 50 43.9904 0.194411
r4-c6 immature+mature 11 0.00453 0.0580204 -0.0534904 366 50 43.9904 0.482168
r4-c6 immature+mature 12 0.01199 0.0638756 -0.0518856 366 50 43.9904 1.33147
r4-c6 immature+mature 13 0.02049 0.0650577 -0.0445677 366 50 43.9904 2.42446
r4-c6 immature+mature 14 0.03312 0.0624363 -0.0293163 366 50 43.9904 4.29592
r4-c6 immature+mature 15 0.0526 0.0577723 -0.00517229 366 50 43.9904 7.59899
r4-c6 immature+mature 16 0.05824 0.0525622 0.00567783 366 50 43.9904 8.81703
r4-c6 immature+mature 17 0.08432 0.0476211 0.0366989 366 50 43.9904 14.0425
r4-c6 immature+mature 18 0.08277 0.0432202 0.0395498 366 50 43.9904 14.0904
r4-c6 immature+mature 19 0.08891 0.0393436 0.0495664 366 50 43.9904 15.6995
r4-c6 immature+mature 20 0.05122 0.035876 0.015344 366 50 43.9904 8.43694
r4-c6 immature+mature 21 0.08514 0.0327025 0.0524375 366 50 43.9904 15.612
r4-c6 immature+mature 22 0.06717 0.0297449 0.0374251 366 50 43.9904 12.1218
r4-c6 immature+mature 23 0.04953 0.0269638 0.0225662 366 50 43.9904 8.73708
r4-c6 immature+mature 24 0.05728 0.0243467 0.0329333 366 50 43.9904 10.5847
r4-c6 immature+mature 25 0.03176 0.0218952 0.00986481 366 50 43.9904 5.55412
r4-c6 immature+mature 26 0.04308 0.0196152 0.0234648 366 50 43.9904 8.04907
r4-c6 immature+mature 27 0.03161 0.0175118 0.0140982 366 50 43.9904 5.83525
r4-c6 immature+mature 28 0.04207 0.0155867 0.0264833 366 50 43.9904 8.26112
r4-c6 immature+mature 29 0.02664 0.0138375 0.0128025 366 50 43.9904 5.09806
r4-c6 immature+mature 30 0.07492 0.103159 -0.0282385 366 50 43.9904 9.66163
r5-c4 immature+mature 1 0 0.0064448 -0.0064448 180 50 39.1304 0
r5-c4 immature+mature 2 0 0.000365009 -0.000365009 180 50 39.1304 0
r5-c4 immature+mature 3 0 0.000527569 -0.000527569 180 50 39.1304 0
r5-c4 immature+mature 4 0.00322 0.000771855 0.00244814 180 50 39.1304 0.842595
r5-c4 immature+mature 5 0.00377 0.00111729 0.00265271 180 50 39.1304 0.934259
r5-c4 immature+mature 6 0.01902 0.00505779 0.0139622 180 50 39.1304 3.84897
r5-c4 immature+mature 7 0.03104 0.0089499 0.0220901 180 50 39.1304 5.83319
r5-c4 immature+mature 8 0.00691 0.0144683 -0.00755826 180 50 39.1304 1.04266
r5-c4 immature+mature 9 0.02529 0.0222342 0.00305584 180 50 39.1304 3.76222
r5-c4 immature+mature 10 0.06394 0.0319912 0.0319488 180 50 39.1304 9.8158
r5-c4 immature+mature 11 0.02138 0.042338 -0.020958 180 50 39.1304 2.58525
r5-c4 immature+mature 12 0.0375 0.0510702 -0.0135702 180 50 39.1304 4.62685
r5-c4 immature+mature 13 0.05159 0.0564804 -0.00489041 180 50 39.1304 6.51208
r5-c4 immature+mature 14 0.05312 0.058331 -0.00521098 180 50 39.1304 6.67351
r5-c4 immature+mature 15 0.05936 0.0575595 0.00180047 180 50 39.1304 7.64216
r5-c4 immature+mature 16 0.06063 0.055342 0.00528804 180 50 39.1304 7.9295
